ev_id,ntsb_no,ev_type,ev_date,ev_dow,ev_time,ev_tmzn,ev_city,ev_state,ev_country,ev_site_zipcode,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,latlong_acq,apt_name,ev_nr_apt_id,ev_nr_apt_loc,apt_dist,apt_dir,apt_elev,wx_brief_comp,wx_src_iic,wx_obs_time,wx_obs_dir,wx_obs_fac_id,wx_obs_elev,wx_obs_dist,wx_obs_tmzn,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,metar,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,invest_agy,ntsb_docket,ntsb_notf_from,ntsb_notf_date,ntsb_notf_tm,fiche_number,lchg_date,lchg_userid,wx_cond_basic,faa_dist_office,dec_latitude,dec_longitude,_source_file,_ingested_at
20080206X00142,DFW08FA060,ACC,2008-02-02 00:00:00,Sa,2313,UTC,Lindsay,OK,USA,73052,2008,2,,,345126N,0973511W,,Lindsay Municipal,1K2,OFAP,0.0,,965,,WFAC,2350,150,PVJ,,20,UTC,DAYL,CLER,0,0,NONE,,,10.0,57,37,80,U,5,F,T,0,29.979999542236328,,,,FATL,,,,2,0,0,0,2,N,,,,,,2020-09-25 18:04:46,,VMC,,34.857223,-97.586387,avall.mdb,2026-04-14 02:17:37.493608
20080211X00167,SEA08LA068,ACC,2008-02-02 00:00:00,Sa,2030,UTC,Mukilteo,WA,USA,98204,2008,2,,,475353N,1221710W,EST,Paine Field,KPAE,OFAP,2.0,,190,,WFAC,2053,190,KPAE,600,2,UTC,DAYL,FEW,4000,0,NONE,,,10.0,37,30,20,U,5,F,T,0,29.549999237060547,,,,SERS,,,,0,0,0,1,1,N,,,,,,2020-09-25 18:06:16,,VMC,,47.898056,-122.286109,avall.mdb,2026-04-14 02:17:37.493608
20080207X00150,MIA08FA052,ACC,2008-02-03 00:00:00,Su,2117,UTC,Elkin,NC,USA,28621,2008,2,,,361652N,0804649W,EST,Elkin Municipal Airport,ZEF,ONAP,0.0,,1068,,WFAC,2121,264,UKF,1301,16,UTC,DAYL,CLER,0,0,NONE,,,10.0,59,28,70,U,3,F,T,0,30.170000076293945,,,,FATL,,,,1,0,0,0,1,N,,,,,,2020-09-25 18:04:02,,VMC,,36.281112,-80.780281,avall.mdb,2026-04-14 02:17:37.493608
20080306X00273,NYC08CA093,ACC,2008-01-27 00:00:00,Su,1220,UTC,Leonardtown,MD,USA,20636,2008,1,,,381855N,0076330W,,St. Mary's County Regional,2W6,ONAP,0.0,,142,,WFAC,1152,90,NHK,39,8,UTC,DAYL,,0,5000,OVC,,,10.0,36,27,310,U,7,F,T,0,30.06999969482422,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:04:02,,VMC,,38.315277,-76.550003,avall.mdb,2026-04-14 02:17:37.493608
20080225X00233,LAX08CA051,ACC,2008-01-20 00:00:00,Su,20,UTC,Brigham City,UT,USA,84302,2008,1,,,041338N,0112344W,,Brigham City,BMC,ONAP,0.0,,4229,,PILO,,0,,,0,,DAYL,,0,0,,,,10.0,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,41.552223,-112.062225,avall.mdb,2026-04-14 02:17:37.493608
20080229X00248,LAX08CA053,ACC,2008-01-25 00:00:00,Fr,2300,UTC,Beaver Marsh,OR,USA,97731,2008,1,,,043744N,0121494W,,Beaver Marsh State Airport,2S2,ONAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,30.0,30,0,0,U,,F,T,0,0.0,,,,MINR,,,,0,1,2,0,3,,,,,,,2020-09-25 18:07:03,,VMC,,43.128887,-121.817779,avall.mdb,2026-04-14 02:17:37.493608
20080226X00236,LAX08CA054,ACC,2008-01-30 00:00:00,We,445,UTC,Brawley,CA,USA,92227,2008,1,,,033210N,1153110W,,BRAWLEY MUNI,BWC,OFAP,4.0,,,,PILO,,0,,,0,,NITE,CLER,0,0,NONE,,,25.0,61,0,290,U,3,F,T,0,0.0,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:06:16,,VMC,,33.036109,-115.519447,avall.mdb,2026-04-14 02:17:37.493608
20080211X00174,LAX08LA055,ACC,2008-02-01 00:00:00,Fr,1630,UTC,Palo Alto,CA,USA,94303,2008,2,,,037270N,0012260W,MEAS,Palo Alto Airport,PAO,ONAP,0.0,,,,WFAC,1647,0,PAO,4,0,UTC,DAYL,SCAT,4000,20000,BKN,,,10.0,45,43,0,Y,4,T,T,0,30.290000915527344,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:06:16,,VMC,,37.45,-122.099998,avall.mdb,2026-04-14 02:17:37.493608
20080211X00173,LAX08LA056,ACC,2008-02-01 00:00:00,Fr,1916,UTC,Murrieta,CA,USA,92563,2008,2,,,333445N,0011770W,,FRENCH VALLEY,F70,OFAP,0.0,,1350,,WFAC,1916,90,F70,1350,1,UTC,DAYL,FEW,12000,0,NONE,,,10.0,63,46,220,U,6,F,T,0,30.020000457763672,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:06:16,,VMC,,33.579166,-117.116668,avall.mdb,2026-04-14 02:17:37.493608
20080226X00235,LAX08CA057,ACC,2008-02-03 00:00:00,Su,200,UTC,Bullhead City,AZ,USA,86429,2008,2,,,035926N,1143334W,,LAUGHLIN/BULLHEAD INTERNATIONA,IFP,ONAP,0.0,,695,,WFAC,256,180,EED,983,24,UTC,NITE,CLER,0,0,NONE,,,10.0,48,32,240,U,5,F,T,0,29.979999542236328,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:06:16,,VMC,,35.157222,-114.559448,avall.mdb,2026-04-14 02:17:37.493608
20080219X00205,DFW08FA061,ACC,2008-02-05 00:00:00,Tu,45,UTC,Baytown,TX,USA,77250,2008,2,,,294524N,0945042W,,,,OFAP,0.0,,,,WFAC,53,0,KHOU,,25,UTC,NITE,,0,0,,,,,72,68,160,U,13,F,F,21,29.81999969482422,,,,FATL,,,,1,0,0,0,1,N,,,,,,2020-09-25 18:04:46,,IMC,,29.756666,-94.845001,avall.mdb,2026-04-14 02:17:37.493608
20080211X00168,SEA08LA069,ACC,2008-02-04 00:00:00,Mo,1830,UTC,Parowan,UT,USA,84761,2008,2,,,375135N,1124858W,,Parowan Airport,1L9,ONAP,0.0,,5930,,PILO,,0,,,0,,DAYL,OVCT,5000,0,NONE,,,10.0,25,19,0,U,,F,T,0,29.809999465942383,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,37.859722,-112.816108,avall.mdb,2026-04-14 02:17:37.493608
20080222X00227,DFW08FA062,ACC,2008-02-06 00:00:00,We,254,UTC,S. Padre Island,TX,USA,78597,2008,2,,,026820N,0971225W,MEAS,,,OFAP,0.0,,,,WFAC,253,280,KPIL,19,7,UTC,NDRK,SCAT,1000,1400,OVC,,,8.0,73,70,310,U,8,F,F,0,29.799999237060547,,,,FATL,,,,3,0,0,0,3,N,,,,,,2020-09-25 18:04:46,,VMC,,26.138889,-97.206947,avall.mdb,2026-04-14 02:17:37.493608
20080326X00389,ANC08CA034,ACC,2008-02-05 00:00:00,Tu,1650,UTC,McGrath,AK,USA,99627,2008,2,,,621736N,1532143W,,Tatitna Airstrip,8KA,ONAP,0.0,,,,,,0,,,0,,DAYL,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:04:46,,VMC,,62.293334,-153.361938,avall.mdb,2026-04-14 02:17:37.493608
20080305X00269,DFW08CA063,ACC,2008-01-28 00:00:00,Mo,2230,UTC,Picayune,MS,USA,39466,2008,1,,,302914N,0089394W,,Picayune Municipal Airport,MJD,ONAP,0.0,,55,,WFAC,2253,226,ASD,29,12,UTC,DAYL,CLER,0,0,NONE,,,10.0,54,45,210,U,3,F,T,0,30.260000228881836,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:06:16,,VMC,,30.487222,-89.651107,avall.mdb,2026-04-14 02:17:37.493608
20080211X00171,SEA08LA070,ACC,2008-02-02 00:00:00,Sa,1800,UTC,Maricopa,CA,USA,93222,2008,2,,,345721N,1192648W,,,,OFAP,0.0,,,,WIT,,0,,,0,,DAYL,,0,0,OVC,,,10.0,50,0,0,Y,,T,F,10,0.0,,,,FATL,,,,1,0,0,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,34.955833,-119.446662,avall.mdb,2026-04-14 02:17:37.493608
20080321X00361,NYC08CA094,ACC,2008-01-29 00:00:00,Tu,1830,UTC,Hollywood,FL,USA,33024,2008,1,,,002604N,0801426W,,North Perry,HWO,ONAP,0.0,,8,,WFAC,1753,0,HWO,8,0,UTC,DAYL,CLER,0,0,NONE,,,10.0,61,52,160,U,11,F,F,17,30.100000381469727,,,,MINR,,,,0,2,0,0,2,N,,,,,,2020-09-25 18:04:02,,VMC,,26.001111,-80.240554,avall.mdb,2026-04-14 02:17:37.493608
20080222X00230,CHI08CA062,ACC,2008-01-06 00:00:00,Su,2240,UTC,Valparaiso,IN,USA,46383,2008,1,,,412712N,0087026W,,Dummy,VPZ,ONAP,0.0,,,,WFAC,1653,0,VPZ,,0,,DAYL,CLER,0,1600,BKN,,,10.0,59,54,200,U,15,F,F,21,29.770000457763672,,,,MINR,,,,0,1,1,0,2,N,,,,,,2020-09-25 18:04:46,,VMC,,41.453334,-87.007225,avall.mdb,2026-04-14 02:17:37.493608
20080208X00158,OPS08IA006,INC,2008-02-07 00:00:00,Th,55,UTC,St. Augustine,FL,USA,32095,2008,2,,,295755N,0081213W,,St. Augustine,SGJ,,0.0,,10,,WFAC,55,60,KSGJ,10,0,UTC,NDRK,CLER,0,0,NONE,,,10.0,75,55,230,U,6,F,T,0,29.959999084472656,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:06:16,,VMC,,29.965278,-81.35083,avall.mdb,2026-04-14 02:17:37.493608
20080319X00330,MIA08LA053,ACC,2008-02-07 00:00:00,Th,2315,UTC,Chamblee,GA,USA,30341,2008,2,,,335219N,0084184W,,Dekalb-Peachtree Airport,KPDK,ONAP,0.0,,1003,,WFAC,2258,0,KPDK,1003,0,UTC,DAYL,CLER,0,0,NONE,,,10.0,54,36,240,U,6,F,T,0,29.889999389648438,,,,NONE,,,,0,0,2,0,2,N,,,,,,2025-05-29 12:58:57,dobn,VMC,,33.871944,-84.301109,avall.mdb,2026-04-14 02:17:37.493608
20080208X00159,LAX08LA050,ACC,2008-01-19 00:00:00,Sa,1700,UTC,Green Valley,AZ,USA,85629,2008,1,,,315626N,0111454W,MEAS,,,OFAP,0.0,,,,WFAC,2353,23,TUS,2643,13,UTC,DAYL,CLER,0,0,NONE,,,10.0,45,16,0,Y,,T,T,0,30.290000915527344,,,,FATL,,,,2,0,0,0,2,N,,,,,,2020-09-25 18:06:16,,VMC,,31.940555,-111.081665,avall.mdb,2026-04-14 02:17:37.493608
20080306X00275,DFW08CA064,ACC,2008-02-08 00:00:00,Fr,1530,UTC,Houston,TX,USA,77379,2008,2,,,030325N,0095336W,,,,,0.0,,,,,,0,,,0,,DAYL,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,2,0,2,,,,,,,2020-09-25 18:05:31,,VMC,,30.056943,-95.551666,avall.mdb,2026-04-14 02:17:37.493608
20080212X00177,SEA08LA072,ACC,2008-02-08 00:00:00,Fr,1818,UTC,Albany,OR,USA,97322,2008,2,,,444115N,0123040W,,,,OFAP,0.0,,,,WFAC,1803,350,SLE,214,15,UTC,DAYL,SCAT,2900,3500,BKN,,,10.0,43,39,180,U,14,F,F,19,30.290000915527344,,,,FATL,,,,3,0,0,0,3,N,,,,,,2020-09-25 18:06:16,,VMC,,44.6875,-123.011108,avall.mdb,2026-04-14 02:17:37.493608
20080213X00181,SEA08FA071,ACC,2008-02-08 00:00:00,Fr,35,UTC,Hilo,HI,USA,96720,2008,2,,,194241N,0155855W,MEAS,Hilo,PHTO,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,SCAT,1500,2000,BKN,,,6.0,68,0,140,U,12,F,T,0,0.0,,,,MINR,,,,0,5,0,0,5,N,,,,,,2020-09-25 18:07:03,,VMC,,19.711389,-155.148605,avall.mdb,2026-04-14 02:17:37.493608
20080214X00195,CHI08CA072,ACC,2008-01-27 00:00:00,Su,2030,UTC,Boswell,IN,USA,47921,2008,1,,,403233N,0872515W,,,,,0.0,,,,,,0,,,0,,DAYL,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,40.542499,-87.420829,avall.mdb,2026-04-14 02:17:37.493608
20080321X00363,NYC08CA095,ACC,2008-02-08 00:00:00,Fr,1646,UTC,New Smyrna Bch.,FL,USA,32168,2008,2,,,029320N,0805656W,,New Smyrna Beach Municipal,EVB,ONAP,0.0,,10,,WFAC,1547,0,EVB,10,0,UTC,DAYL,SCAT,7000,0,NONE,,,10.0,63,45,360,U,10,F,T,0,30.110000610351562,,,,NONE,,,,0,0,1,0,1,,,,,,,2020-09-25 18:04:02,,VMC,,29.055555,-80.94889,avall.mdb,2026-04-14 02:17:37.493608
20080416X00494,MIA08CA054,ACC,2008-02-09 00:00:00,Sa,140,UTC,Tallahassee,FL,USA,32310,2008,2,,,302347N,0084210W,,,,OFAP,3.0,,,,WFAC,2053,0,KTHL,,0,,NITE,OVCT,7000,11000,OVC,,,10.0,57,46,220,U,5,F,F,0,29.920000076293945,,,,SERS,,,,0,0,0,1,1,,,,,,,2022-05-17 13:29:01,broda,VMC,,30.396389,-84.349998,avall.mdb,2026-04-14 02:17:37.493608
20080213X00184,DFW08LA065,ACC,2008-02-08 00:00:00,Fr,227,UTC,San Antonio,TX,USA,78216,2008,2,,,029321N,0098287W,,San Antonio International,SAT,OFAP,0.0,,,,WFAC,253,0,SAT,809,0,UTC,DAYL,CLER,0,0,NONE,,,10.0,54,39,320,U,5,F,T,0,30.040000915527344,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:04:02,,VMC,,29.533611,-98.468612,avall.mdb,2026-04-14 02:17:37.493608
20080213X00185,DFW08TA066,ACC,2008-02-08 00:00:00,Fr,1715,UTC,Valentine,TX,USA,79584,2008,2,,,030359N,1042926W,,,,OFAP,0.0,,,,WFAC,1715,160,MRF,,40,UTC,DAYL,CLER,0,0,NONE,,,10.0,54,48,0,U,,F,T,0,30.219999313354492,,,,MINR,,,,0,1,0,0,1,N,,,,,,2020-09-25 18:04:02,,VMC,,30.585832,-104.490554,avall.mdb,2026-04-14 02:17:37.493608
20080306X00276,DFW08CA067,ACC,2008-02-09 00:00:00,Sa,2350,UTC,Dallas,TX,USA,75093,2008,2,,,033148N,0964833W,MEAS,,,,0.0,,,,,,0,,,0,,DAYL,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,3,0,3,,,,,,,2020-09-25 18:05:31,,VMC,,33.03004,-96.80928,avall.mdb,2026-04-14 02:17:37.493608
20080322X00368,NYC08CA097,ACC,2008-02-09 00:00:00,Sa,1415,UTC,Boone,NC,USA,28607,2008,2,,,036121N,0813933W,MEAS,Boone Inc Airport,NC14,ONAP,0.0,,3120,,WFAC,1502,45,GEV,,18,UTC,DAYL,,0,5000,BKN,,,10.0,54,25,270,U,12,F,F,18,29.8799991607666,,,,MINR,,,,0,1,0,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,36.200336,-81.659286,avall.mdb,2026-04-14 02:17:37.493608
20080321X00362,NYC08CA098,ACC,2008-02-10 00:00:00,Su,1400,UTC,Pineland,FL,USA,33945,2008,2,,,263612N,0821311W,,Salty Approach Airport,FL90,ONAP,0.0,,,,WFAC,1453,90,FMY,17,19,UTC,DAYL,CLER,0,0,NONE,,,10.0,64,52,40,U,11,F,T,0,30.209999084472656,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:04:46,,VMC,,26.603332,-82.219718,avall.mdb,2026-04-14 02:17:37.493608
20080213X00186,DFW08LA068,ACC,2008-02-10 00:00:00,Su,1739,UTC,Spring,TX,USA,77379,2008,2,,,030257N,0095334W,,DAVID WAYNE HOOKS MEMORIAL,DWH,OFAP,1.0,,152,,WFAC,1753,0,DWH,152,0,UTC,DAYL,CLER,0,0,NONE,,,10.0,72,46,100,U,6,F,T,0,30.309999465942383,,,,SERS,,,,0,0,0,1,1,N,,,,,,2022-04-06 14:09:35,broda,VMC,,30.049165,-95.551109,avall.mdb,2026-04-14 02:17:37.493608
20080219X00210,SEA08LA073,ACC,2008-02-09 00:00:00,Sa,426,UTC,Piru,CA,USA,93040,2008,2,,,342546N,0118452W,MEAS,,,OFAP,0.0,,,,WFAC,455,36,CMA,77,13,UTC,NDRK,CLER,0,0,NONE,,,10.0,57,45,70,U,5,F,F,0,30.040000915527344,,,,MINR,,,,0,3,0,0,3,N,,,,,,2020-09-25 18:06:16,,VMC,,34.429435,-118.750518,avall.mdb,2026-04-14 02:17:37.493608
20080227X00239,DFW08CA069,ACC,2008-02-10 00:00:00,Su,15,UTC,Shallowater,TX,USA,79363,2008,2,,,334454N,0010241W,,Biggin Hill Airport,TA67,OFAP,0.0,,3330,,WFAC,1753,113,KLBB,3282,13,,DUSK,FEW,25000,0,NONE,,,10.0,63,7,80,U,5,F,T,0,30.149999618530273,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,33.748332,-102.066947,avall.mdb,2026-04-14 02:17:37.493608
20080312X00301,MIA08CA055,ACC,2008-02-08 00:00:00,Fr,2045,UTC,Warm Springs,GA,USA,30293,2008,2,,,325614N,0844146W,,Roosevelt Memorial Airport,5A9,ONAP,0.0,,880,,WFAC,2040,286,KLGC,693,19,UTC,DAYL,CLER,0,0,NONE,,,10.0,59,32,270,U,5,F,T,0,29.940000534057617,,,,MINR,,,,0,1,0,0,1,N,,,,,,2020-09-25 18:06:16,,VMC,,32.937221,-84.696113,avall.mdb,2026-04-14 02:17:37.493608
20080306X00278,SEA08CA074,ACC,2008-02-10 00:00:00,Su,2000,UTC,Red Lodge,MT,USA,59068,2008,2,,,451114N,0109162W,,RED LODGE,RED,ONAP,0.0,,,,PILO,,0,,,0,,DAYL,SCAT,8000,0,NONE,,,10.0,36,0,130,U,10,F,T,0,0.0,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,45.187221,-109.267219,avall.mdb,2026-04-14 02:17:37.493608
20080219X00209,LAX08FA058,ACC,2008-02-02 00:00:00,Sa,2140,UTC,Cabazon,CA,USA,92282,2008,2,,,003401N,1164644W,MEAS,,,OFAP,0.0,,,,WIT,2153,0,,,0,UTC,DAYL,,0,4000,OVC,,,10.0,61,36,320,U,8,F,T,0,29.979999542236328,,,,FATL,,,,4,0,0,0,4,N,,,,,,2020-09-25 18:05:31,,IMC,,34.000278,-116.778892,avall.mdb,2026-04-14 02:17:37.493608
20080228X00244,DFW08CA070,ACC,2008-02-03 00:00:00,Su,2130,UTC,Jenks,OK,USA,74132,2008,2,N,Y,036222N,0095594W,,RICHARD LLOYD JONES JR,RVS,ONAP,0.0,,638,,WFAC,2053,0,RVS,638,0,UTC,DAYL,CLER,0,0,NONE,,,10.0,73,39,250,U,8,F,T,0,29.709999084472656,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,36.039443,-95.984443,avall.mdb,2026-04-14 02:17:37.493608
20080214X00192,CHI08WA077,ACC,2008-02-13 00:00:00,We,1540,UTC,Empingham,,UK,,2008,2,,,,,,,,,0.0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,FATL,,,,1,0,0,0,1,O,,,,,,2020-09-25 18:07:50,,,,,,avall.mdb,2026-04-14 02:17:37.493608
20080506X00615,ENG08WA013,INC,2008-02-10 00:00:00,Su,501,UTC,Cusco,,PE,,2008,2,,,,,,,,,0.0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,55,0,55,O,,,,,,2020-09-25 18:07:50,,,,,,avall.mdb,2026-04-14 02:17:37.493608
20080306X00279,SEA08CA076,ACC,2008-02-13 00:00:00,We,2230,UTC,Livermore,CA,USA,94551,2008,2,,,374136N,1214913W,,Livermore Municipal Airport,LVK,ONAP,0.0,,400,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,10.0,61,0,330,U,13,F,F,18,0.0,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:07:03,,VMC,,37.693332,-121.820274,avall.mdb,2026-04-14 02:17:37.493608
20080310X00292,NYC08LA099,ACC,2008-02-13 00:00:00,We,155,UTC,Leesburg,VA,USA,20175,2008,2,,,039440N,0773327W,,Leesburg Executive Airport,JYO,ONAP,0.0,,389,,WFAC,200,0,JYO,389,0,UTC,NITE,,0,1100,OVC,,,5.0,28,27,0,U,,F,T,0,30.049999237060547,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:07:03,,VMC,,39.077777,-77.557502,avall.mdb,2026-04-14 02:17:37.493608
20080220X00211,SEA08CA077,ACC,2008-02-08 00:00:00,Fr,345,UTC,Mesa,AZ,USA,85212,2008,2,,,331828N,1113919W,,,,OFAP,0.0,,,,WFAC,336,0,KIWA,1382,0,UTC,NITE,CLER,0,0,NONE,,,10.0,52,43,0,U,,F,T,0,30.1200008392334,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:06:16,,VMC,,33.307777,-111.655281,avall.mdb,2026-04-14 02:17:37.493608
20080306X00277,DFW08CA071,INC,2008-02-06 00:00:00,We,1645,UTC,Austin,TX,USA,78719,2008,2,,,301124N,0097407W,,Austin Bergstrom International,AUS,ONAP,0.0,,,,,,0,,,0,,DAYL,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,1,0,1,,,,,,,2020-09-25 18:05:31,,VMC,,30.19,-97.668609,avall.mdb,2026-04-14 02:17:37.493608
20080305X00266,MIA08CA056,ACC,2008-02-15 00:00:00,Fr,1620,UTC,Orlando,FL,USA,32827,2008,2,,,282617N,0811853W,,Orlando International Airport,KMCO,ONAP,0.0,,,,,,0,,,0,,DAYL,FEW,3000,4200,BKN,,,10.0,75,68,0,Y,4,T,T,0,30.309999465942383,,,,NONE,,,,0,0,1,0,1,,,,,,,2020-09-25 18:04:02,,VMC,,28.438055,-81.31472,avall.mdb,2026-04-14 02:17:37.493608
20080229X00249,MIA08WA063,ACC,2008-01-17 00:00:00,Th,1545,UTC,Valencia,,EC,,2008,1,,,005536N,0792036W,,,,,0.0,,,,WFAC,1700,0,SEGU,,0,,,FEW,10000,0,NONE,,,10.0,79,70,220,U,5,F,F,0,30.1200008392334,,,,NONE,,,,0,0,1,0,1,O,,,,,,2020-09-25 18:07:50,,VMC,,-0.926666,-79.34333,avall.mdb,2026-04-14 02:17:37.493608
20080326X00388,NYC08CA101,ACC,2008-02-15 00:00:00,Fr,1800,UTC,Greenville,ME,USA,4441,2008,2,,,452746N,0069335W,,Greenville,3B1,ONAP,0.0,,1401,,WFAC,1756,0,GNR,1401,0,UTC,DAYL,CLER,0,0,NONE,,,10.0,28,25,0,Y,,T,T,0,29.639999389648438,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,45.462776,-69.551391,avall.mdb,2026-04-14 02:17:37.493608
20080220X00220,CHI08LA070,ACC,2008-01-23 00:00:00,We,1615,UTC,Cahokia,IL,USA,62206,2008,1,,,383414N,0090922W,,St. Louis/Downtown,CPS,ONAP,0.0,,413,,WFAC,1553,0,CPS,413,0,UTC,DAYL,CLER,0,0,NONE,,,10.0,19,10,220,U,6,F,T,0,30.219999313354492,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:06:16,,VMC,,38.570556,-90.156112,avall.mdb,2026-04-14 02:17:37.493608
20080318X00325,MIA08CA057,ACC,2008-03-03 00:00:00,Mo,1800,UTC,Centre,AL,USA,35960,2008,3,,,034932N,0085384W,,CENTRE MUNI,C22,ONAP,0.0,,619,,WFAC,1640,247,KGAD,569,25,UTC,DAYL,CLER,0,0,NONE,,,10.0,54,43,0,Y,,T,T,0,30.229999542236328,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:04:02,,VMC,,34.158889,-85.634445,avall.mdb,2026-04-14 02:17:37.493608
20080415X00487,MIA08CA064,ACC,2008-02-16 00:00:00,Sa,2149,UTC,Tullahoma,TN,USA,37360,2008,2,,,352229N,0861428W,,Tullahoma Regional Airport,THA,ONAP,0.0,,1082,,WFAC,2140,330,MDQ,756,20,UTC,DAYL,SCAT,10000,0,NONE,,,10.0,63,50,120,U,5,F,T,0,30.049999237060547,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:04:02,,VMC,,35.374721,-86.241111,avall.mdb,2026-04-14 02:17:37.493608
20080222X00228,SEA08FA078,ACC,2008-02-16 00:00:00,Sa,1628,UTC,Portland,OR,USA,97218,2008,2,,,045352N,0122375W,EST,Portland International,PDX,ONAP,0.0,,30,,WFAC,1553,10,PDX,30,1,UTC,DAYL,,100,100,BKN,600.0,,0.25,34,34,240,U,3,F,T,0,30.350000381469727,,,,FATL,,,,1,0,0,0,1,N,,,,,,2020-09-25 18:06:16,,IMC,,45.583889,-122.618057,avall.mdb,2026-04-14 02:17:37.493608
20080322X00367,NYC08CA102,ACC,2008-01-31 00:00:00,Th,2015,UTC,Meridian,MS,USA,39301,2008,1,,,322248N,0884220W,,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,4,0,4,N,,,,,,2020-09-25 18:05:31,,IMC,,32.380001,-88.705558,avall.mdb,2026-04-14 02:17:37.493608
20080322X00365,NYC08CA103,ACC,2008-02-14 00:00:00,Th,1945,UTC,Gainesville,FL,USA,32609,2008,2,,,294140N,0821630W,,Gainesville Regional Airport,GNV,ONAP,0.0,,,,WFAC,1453,0,GNV,152,0,,DAYL,CLER,0,0,NONE,,,10.0,59,28,130,U,3,F,T,0,30.209999084472656,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:04:46,,VMC,,29.694444,-82.275001,avall.mdb,2026-04-14 02:17:37.493608
20080312X00304,MIA08CA061,ACC,2008-02-16 00:00:00,Sa,1830,UTC,Fort Pierce,FL,USA,34987,2008,2,,,271640N,0080359W,,Evans Properties Inc Airport,FL67,ONAP,0.0,,24,,WFAC,1840,272,KOBE,34,14,UTC,DAYL,SCAT,5000,0,NONE,,,10.0,82,59,150,U,5,F,T,0,30.06999969482422,,,,MINR,,,,0,2,0,0,2,N,,,,,,2020-09-25 18:04:02,,VMC,,27.277778,-80.58583,avall.mdb,2026-04-14 02:17:37.493608
20080225X00234,SEA08CA075,ACC,2008-02-09 00:00:00,Sa,2100,UTC,Logan,UT,USA,84321,2008,2,,,414728N,0111515W,,Logan-Cache Airport,KLGU,ONAP,0.0,,4457,,WFAC,2051,0,KLGA,4457,0,UTC,DAYL,FEW,1700,5500,BKN,,,10.0,43,34,150,U,5,F,T,0,29.920000076293945,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:06:16,,VMC,,41.79111,-111.851387,avall.mdb,2026-04-14 02:17:37.493608
